,age,sex,underweight,overweight,obese,parents_support,close_friends,students_support,felt_lonely,mean_school_absence,mean_physical_fighting,physically_attacked,cyber_bullied,bullied
16969,14.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0
16970,14.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,7.5,2.5,6.0,0.0,1
16971,14.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
16972,14.0,0.0,,,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
16973,14.0,0.0,,,,5.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,1
16974,17.0,0.0,,,,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
16975,14.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0
16976,14.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
16977,14.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0
16978,15.0,1.0,,,,2.0,0.0,2.0,4.0,1.5,0.0,0.0,1.0,1
16979,15.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,2.5,0.0,1.0,1
16980,15.0,0.0,,,,5.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,1
16981,14.0,0.0,0.0,1.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
16982,16.0,0.0,,,,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
16983,15.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
16984,14.0,0.0,,,,5.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1
16985,14.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1
16986,15.0,1.0,,,,3.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
16987,14.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
16988,14.0,0.0,,,,4.0,3.0,3.0,2.0,0.0,2.5,0.0,0.0,0
16989,15.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
16990,14.0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1
16991,16.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0
16992,16.0,0.0,,,,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
16993,15.0,1.0,,,,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
16994,15.0,1.0,,,,4.0,3.0,4.0,2.0,1.5,0.0,0.0,1.0,1
16995,15.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
16996,15.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
16997,15.0,0.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
16998,15.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
16999,15.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
17000,15.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
17001,15.0,1.0,,,,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1
17002,15.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,7.5,0.0,2.0,0.0,1
17003,15.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,1.5,0.0,1.0,0.0,1
17004,15.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17005,15.0,0.0,,,,1.0,3.0,4.0,1.0,0.0,4.5,0.0,0.0,1
17006,15.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
17007,16.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1
17008,15.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,,10.5,0.0,0.0,1
17009,15.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
17010,15.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17011,16.0,1.0,,,,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1
17012,15.0,0.0,,,,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
17013,15.0,1.0,,,,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17014,15.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.5,4.0,0.0,1
17015,15.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17016,17.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.5,0.0,2.0,1.0,1
17017,16.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1
17018,17.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.5,0.0,0.0,1.0,1
17019,16.0,1.0,,,,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0
17020,16.0,1.0,,,,1.0,3.0,4.0,3.0,1.5,0.0,0.0,1.0,1
17021,16.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1
17022,16.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0
17023,16.0,0.0,,,,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17024,17.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17025,16.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,7.5,0.0,0.0,0.0,1
17026,16.0,0.0,,,,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
17027,16.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17028,16.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0
17029,17.0,0.0,,,,4.0,3.0,5.0,4.0,1.5,0.0,0.0,0.0,1
17030,17.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1
17031,16.0,1.0,,,,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
17032,16.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0
17033,16.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1
17034,16.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,7.5,4.5,0.0,0.0,1
17035,16.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.5,0.0,1.0,0.0,1
17036,16.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0
17037,13.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1
17038,13.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,1
17039,13.0,1.0,,,,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1
17040,14.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,2.5,0.0,0.0,1
17041,14.0,0.0,,,,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1
17042,13.0,1.0,,,,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0
17043,13.0,0.0,,,,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17044,13.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17045,13.0,1.0,,,,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17046,13.0,1.0,,,,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
17047,13.0,1.0,,,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17048,13.0,1.0,,,,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0
17049,13.0,1.0,,,,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17050,13.0,1.0,,,,0.0,3.0,4.0,3.0,1.5,0.0,0.0,0.0,1
17051,13.0,1.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17052,13.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1
17053,13.0,1.0,,,,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17054,13.0,1.0,,,,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,1
17055,14.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
17056,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,,0
17057,13.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1
17058,13.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1
17059,13.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17060,14.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
17061,13.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17062,14.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17063,13.0,0.0,,,,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
17064,13.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1
17065,13.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1
17066,14.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1
17067,14.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1
17068,13.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
17069,13.0,1.0,,,,3.0,3.0,2.0,3.0,7.5,0.0,0.0,1.0,1
17070,13.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17071,13.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.5,,0.0,1.0,1
17072,13.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
17073,13.0,1.0,,,,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1
17074,13.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.5,0.0,0.0,0.0,1
17075,13.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,1.5,0.0,0.0,1.0,1
17076,13.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0
17077,13.0,1.0,,,,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0
17078,14.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17079,13.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,2.5,0.0,0.0,0
17080,13.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.5,0.0,0.0,0.0,1
17081,13.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
17082,14.0,1.0,,,,1.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,1
17083,14.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17084,14.0,0.0,,,,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17085,14.0,0.0,,,,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1
17086,14.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1
17087,14.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,1.5,0.0,0.0,0.0,1
17088,14.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
17089,14.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
17090,15.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17091,14.0,1.0,,,,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17092,14.0,1.0,,,,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17093,14.0,0.0,,,,3.0,3.0,4.0,2.0,1.5,0.0,0.0,1.0,1
17094,14.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0
17095,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17096,15.0,0.0,,,,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17097,14.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17098,14.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
17099,14.0,1.0,,,,4.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1
17100,14.0,1.0,,,,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1
17101,14.0,1.0,,,,2.0,1.0,3.0,2.0,1.5,0.0,1.0,1.0,1
17102,15.0,1.0,,,,5.0,3.0,5.0,2.0,1.5,0.0,0.0,1.0,1
17103,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17104,14.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
17105,14.0,1.0,,,,3.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1
17106,14.0,0.0,,,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
17107,14.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,1.5,0.0,0.0,0.0,1
17108,16.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,1.5,2.5,0.0,0.0,1
17109,16.0,1.0,,,,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
17110,15.0,1.0,,,,4.0,3.0,4.0,3.0,,0.0,0.0,0.0,0
17111,15.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,4.5,0.0,1.0,1
17112,15.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1
17113,15.0,1.0,,,,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17114,15.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17115,15.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1
17116,15.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
17117,15.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,0.0,1
17118,16.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,2.5,0.0,0.0,0
17119,16.0,1.0,,,,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1
17120,15.0,1.0,,,,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
17121,15.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1
17122,15.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1
17123,15.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
17124,16.0,1.0,,,,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17125,15.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1
17126,15.0,0.0,,,,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17127,15.0,1.0,,,,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
17128,16.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,1
17129,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1
17130,15.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1
17131,15.0,1.0,,,,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17132,15.0,1.0,,,,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17133,15.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17134,15.0,1.0,,,,4.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1
17135,16.0,0.0,,,,5.0,3.0,4.0,2.0,4.0,0.0,0.0,1.0,1
17136,16.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
17137,16.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17138,16.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1
17139,16.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,2.5,0.0,1.0,1
17140,15.0,1.0,,,,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0
17141,15.0,1.0,,,,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0
17142,15.0,1.0,,,,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17143,15.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
17144,15.0,1.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
17145,15.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,7.5,0.0,0.0,0.0,1
17146,16.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
17147,15.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1
17148,15.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1
17149,15.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0
17150,15.0,1.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17151,15.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,1.5,0.0,2.0,0.0,1
17152,15.0,1.0,,,,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1
17153,15.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1
17154,15.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17155,16.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1
17156,16.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0
17157,16.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1
17158,17.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17159,16.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
17160,16.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.5,0.0,0.0,1.0,1
17161,16.0,0.0,,,,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17162,16.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1
17163,16.0,1.0,,,,3.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
17164,17.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,1.5,0.0,0.0,1.0,1
17165,16.0,1.0,,,,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
17166,16.0,0.0,,,,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17167,16.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0
17168,16.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1
17169,17.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1
17170,16.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17171,16.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
17172,17.0,1.0,,,,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0
17173,16.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1
17174,16.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17175,13.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1
17176,14.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,7.5,0.0,0.0,0.0,1
17177,13.0,0.0,,,,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
17178,13.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.5,0.0,0.0,0.0,1
17179,13.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1
17180,15.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1
17181,13.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1
17182,13.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,7.5,,0.0,0.0,1
17183,14.0,0.0,,,,5.0,3.0,3.0,1.0,10.0,8.5,0.0,0.0,1
17184,14.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.5,2.5,1.0,0.0,1
17185,14.0,0.0,,,,2.0,3.0,2.0,2.0,1.5,2.5,0.0,1.0,1
17186,13.0,0.0,,,,1.0,3.0,1.0,3.0,1.5,0.0,0.0,0.0,1
17187,15.0,1.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1
17188,13.0,1.0,,,,2.0,0.0,5.0,4.0,1.5,0.0,0.0,0.0,1
17189,16.0,1.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0
17190,13.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
17191,13.0,0.0,,,,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0
17192,13.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,4.0,6.5,1.0,0.0,1
17193,15.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,1.5,1.0,1.0,0.0,1
17194,14.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,10.0,2.5,0.0,0.0,1
17195,14.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,12.0,2.0,0.0,1
17196,14.0,1.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17197,13.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
17198,13.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.5,0.0,4.0,0.0,1
17199,14.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.5,0.0,1.0,1.0,1
17200,15.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,1.5,1.0,0.0,1.0,1
17201,13.0,0.0,,,,1.0,3.0,1.0,1.0,1.5,2.5,0.0,0.0,1
17202,14.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1
17203,14.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17204,13.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,2.5,0.0,0.0,1
17205,14.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,7.5,0.0,0.0,0.0,1
17206,13.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0
17207,14.0,0.0,,,,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
17208,13.0,0.0,,,,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17209,14.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,1.5,0.0,0.0,0.0,1
17210,16.0,,,,,1.0,,1.0,0.0,10.0,12.0,0.0,,1
17211,14.0,0.0,,,,3.0,3.0,4.0,4.0,1.5,8.5,0.0,1.0,1
17212,13.0,0.0,,,,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1
17213,14.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,1.5,1.0,1.0,0.0,1
17214,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,1
17215,14.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1
17216,15.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,8.5,0.0,0.0,1
17217,13.0,1.0,,,,3.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,0
17218,15.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0
17219,14.0,0.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
17220,14.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,2.0,1.5,4.5,1.0,1.0,1
17221,14.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
17222,14.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1
17223,14.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.5,0.0,0.0,1.0,1
17224,15.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
17225,15.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1
17226,13.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,,0.0,0.0,1.0,1
17227,14.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,1
